,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat
6819,3,0,0,1,6,0,0,0,8,1,4,2,3,2,0,0,0,1,4,3,3
6820,3,1,0,1,6,0,0,0,8,1,4,0,0,2,1,0,0,1,4,3,4
6821,3,0,4,1,7,0,0,0,8,1,4,2,0,2,1,0,0,1,4,3,6
6822,3,1,4,1,6,0,0,0,8,1,4,0,0,0,1,0,0,1,4,3,6
6823,0,0,0,1,6,0,0,0,8,1,4,0,0,2,1,0,0,1,4,3,4
6824,4,1,0,1,6,0,0,0,8,1,4,2,3,2,1,0,0,1,4,3,4
6825,0,1,4,1,7,0,0,0,8,1,4,2,3,0,1,0,0,1,4,3,3
6826,0,0,4,1,4,0,0,0,8,1,4,0,0,0,1,0,0,1,4,3,6
6827,0,0,3,1,3,0,1,1,4,0,4,2,0,0,0,0,1,0,4,1,1
6828,4,1,0,1,6,0,0,0,8,1,4,2,0,2,0,0,0,1,4,3,3
6829,0,0,0,1,6,0,0,0,8,1,4,2,0,0,1,0,0,1,4,3,4
6830,3,0,0,1,7,0,0,0,8,1,4,0,3,0,1,0,0,1,4,3,4
6831,3,0,0,1,7,0,0,0,8,1,4,0,0,0,1,0,0,1,4,3,4
6832,0,0,4,1,7,0,0,0,8,1,4,2,3,0,0,0,0,1,4,3,4
6833,3,0,4,1,4,0,0,0,8,1,4,0,3,2,0,0,0,1,4,3,6
6834,3,1,4,1,4,0,0,0,8,1,4,2,3,0,0,0,0,1,4,3,6
6835,3,1,4,1,4,0,0,0,8,1,4,2,3,0,1,0,0,1,4,3,4
6836,3,0,0,1,4,0,0,0,8,1,4,2,0,0,0,0,0,1,4,3,6
6837,3,0,4,1,4,0,0,0,8,1,4,0,0,2,0,0,0,1,4,3,4
6838,0,0,0,1,4,0,0,0,8,1,4,2,0,0,1,0,0,1,4,3,4
6839,3,0,4,1,4,0,0,0,8,1,4,2,3,2,1,0,0,1,4,3,6
6840,0,0,4,1,7,0,0,0,8,1,4,0,0,0,0,0,0,1,4,3,4
6841,3,0,4,1,6,0,0,0,8,1,4,0,0,0,1,0,0,1,4,3,3
6842,3,1,4,1,4,0,0,0,8,1,4,2,0,0,0,0,0,1,4,3,4
6843,4,1,4,1,7,0,0,0,8,1,4,0,0,2,0,0,0,1,4,3,4
6844,3,0,0,1,7,0,0,0,8,1,4,0,0,0,0,0,0,1,4,3,4
6845,4,1,4,1,7,0,0,0,8,1,4,2,0,0,0,0,0,1,4,3,3
6846,3,0,4,1,6,0,0,0,8,1,4,2,3,2,0,0,0,1,4,3,6
6847,3,1,4,1,7,0,0,0,8,1,4,0,3,0,0,0,0,1,4,3,6
6848,3,0,4,1,4,0,0,0,8,1,4,2,3,2,0,0,0,1,4,3,6
6849,1,0,0,1,3,1,0,1,1,0,4,0,0,6,7,2,0,0,6,5,6
6850,0,0,0,1,4,0,0,0,8,1,4,0,3,0,0,0,0,1,4,3,3
6851,3,1,4,1,7,0,0,0,8,1,4,2,0,2,0,0,0,1,4,3,6
6852,3,1,0,1,7,0,0,0,8,1,4,2,3,0,1,0,0,1,4,3,3
6853,3,0,4,1,4,0,0,0,8,1,4,2,3,2,0,0,0,1,4,3,3
6854,3,1,0,1,4,0,0,0,8,1,4,2,3,0,0,0,0,1,4,3,4
6855,4,1,0,1,8,0,0,1,4,0,1,2,2,7,8,0,2,4,4,5,3
6856,0,0,4,1,4,0,0,0,8,1,4,2,3,0,0,0,0,1,4,3,4
6857,3,0,4,1,7,0,0,0,8,1,4,2,3,0,0,0,0,1,4,3,6
6858,4,1,0,1,6,0,0,0,8,1,4,2,0,0,1,0,0,1,4,3,3
6859,3,0,4,1,4,0,0,0,8,1,4,0,0,0,1,0,0,1,4,3,4
6860,4,0,2,1,3,0,1,1,2,0,4,2,3,0,0,0,1,0,4,0,1
6861,3,1,0,1,6,0,0,0,8,1,4,2,0,2,1,0,0,1,4,3,6
6862,3,1,0,1,6,0,0,0,8,1,4,0,3,2,0,0,0,1,4,3,3
6863,3,1,0,1,6,0,0,0,8,1,4,0,0,2,0,0,0,1,4,3,4
6864,3,0,0,1,7,0,0,0,8,1,4,2,3,0,1,0,0,1,4,3,3
6865,3,0,0,1,6,0,0,0,8,1,4,0,0,0,0,0,0,1,4,3,6
6866,3,1,4,1,6,0,0,0,8,1,4,2,3,2,0,0,0,1,4,3,4
6867,0,0,4,1,4,0,0,0,8,1,4,2,0,0,1,0,0,1,4,3,3
6868,3,1,0,1,4,0,0,0,8,1,4,2,0,2,1,0,0,1,4,3,4
6869,0,0,0,1,4,0,0,0,8,1,4,0,3,2,1,0,0,1,4,3,4
6870,0,0,4,1,4,0,0,0,8,1,4,0,3,2,1,0,0,1,4,3,6
6871,0,0,4,1,6,0,0,0,8,1,4,0,3,0,0,0,0,1,4,3,6
6872,3,1,4,1,6,0,0,0,8,1,4,2,3,0,1,0,0,1,4,3,3
6873,0,0,0,1,6,0,0,0,8,1,4,2,0,2,0,0,0,1,4,3,3
6874,0,0,4,1,7,0,0,0,8,1,4,0,0,0,1,0,0,1,4,3,4
6875,3,0,0,1,4,0,0,0,8,1,4,2,0,2,0,0,0,1,4,3,6
6876,0,0,0,1,6,0,0,0,8,1,4,2,3,2,0,0,0,1,4,3,6
6877,3,1,4,1,6,0,0,0,8,1,4,2,0,0,1,0,0,1,4,3,3
6878,0,0,0,1,4,0,0,0,8,1,4,2,3,0,1,0,0,1,4,3,3
6879,3,1,4,1,4,0,0,0,8,1,4,2,3,2,1,0,0,1,4,3,6
6880,3,0,4,1,4,0,0,0,8,1,4,2,0,0,0,0,0,1,4,3,4
6881,3,1,0,1,4,0,0,0,8,1,4,2,3,2,1,0,0,1,4,3,6
6882,3,1,0,1,6,0,0,0,8,1,4,0,0,0,0,0,0,1,4,3,3
6883,0,1,4,1,4,0,0,0,8,1,4,2,3,2,0,0,0,1,4,3,3
6884,4,2,3,1,3,0,1,1,4,0,4,2,3,0,0,0,1,0,4,1,1
6885,0,0,4,1,6,0,0,0,8,1,4,0,3,2,1,0,0,1,4,3,3
6886,4,1,0,1,6,0,0,0,8,1,4,0,3,2,1,0,0,1,4,3,3
6887,4,1,0,1,7,0,0,0,8,1,4,0,3,0,0,0,0,1,4,3,3
6888,0,1,4,1,7,0,0,0,8,1,4,0,0,2,1,0,0,1,4,3,4
6889,3,0,4,1,4,0,0,0,8,1,4,2,0,0,1,0,0,1,4,3,6
6890,3,0,0,1,7,0,0,0,8,1,4,2,0,2,1,0,0,1,4,3,6
6891,3,0,4,1,7,0,0,0,8,1,4,0,3,0,0,0,0,1,4,3,4
6892,0,0,4,1,4,0,0,0,8,1,4,2,0,0,0,0,0,1,4,3,4
6893,3,0,0,1,7,0,0,0,8,1,4,0,0,2,0,0,0,1,4,3,3
6894,3,1,4,1,7,0,0,0,8,1,4,0,3,2,1,0,0,1,4,3,4
6895,0,0,0,1,7,0,0,0,8,1,4,0,3,2,0,0,0,1,4,3,6
6896,0,1,4,1,4,0,0,0,8,1,4,0,3,2,1,0,0,1,4,3,4
6897,3,0,4,1,6,0,0,0,8,1,4,2,0,2,1,0,0,1,4,3,4
6898,0,0,0,1,6,0,0,0,8,1,4,2,3,2,1,0,0,1,4,3,3
6899,3,0,0,1,4,0,0,0,8,1,4,2,0,2,0,0,0,1,4,3,4
6900,0,0,0,1,3,1,0,1,1,0,4,0,0,6,7,2,0,0,7,3,6
6901,4,0,0,1,6,0,0,0,8,1,4,2,3,0,1,0,0,1,4,3,4
6902,3,0,0,1,6,0,0,0,8,1,4,0,0,2,0,0,0,1,4,3,6
6903,4,1,4,1,4,0,0,0,8,1,4,2,0,0,0,0,0,1,4,3,4
6904,0,1,8,0,3,0,0,1,4,0,2,0,0,0,0,0,1,0,4,4,4
6905,1,0,0,1,3,1,0,1,1,0,4,0,0,6,7,1,0,0,7,5,6
6906,4,0,3,1,3,0,1,1,4,0,4,0,3,0,0,0,1,0,4,1,1
6907,0,2,3,1,3,0,1,1,2,0,4,0,3,0,0,0,1,0,4,0,1
6908,0,0,0,1,7,0,0,0,8,1,4,0,3,0,1,0,0,1,4,3,3
6909,4,1,4,1,4,0,0,0,8,1,4,0,0,0,0,0,0,1,4,3,4
6910,0,0,0,1,3,1,0,1,11,0,4,0,0,6,7,1,0,0,6,5,6
6911,4,0,4,1,7,0,0,0,8,1,4,2,3,0,0,0,0,1,4,3,3
6913,0,0,4,1,4,0,0,0,8,1,4,2,0,0,0,0,0,1,4,3,3
6914,1,0,3,1,3,0,1,1,2,0,4,2,3,0,0,0,1,0,4,1,1
6915,4,1,4,1,4,0,0,0,8,1,4,0,3,0,1,0,0,1,4,3,4
6916,4,0,4,1,7,0,0,0,8,1,4,0,3,2,1,0,0,1,4,3,4
6917,3,0,4,1,7,0,0,0,8,1,4,2,3,0,0,0,0,1,4,3,3
6918,3,1,0,1,6,0,0,0,8,1,4,2,0,2,0,0,0,1,4,3,4
6919,3,0,4,1,7,0,0,0,8,1,4,2,3,0,1,0,0,1,4,3,3
6920,4,2,3,1,3,0,1,1,4,0,4,0,3,0,0,0,1,0,4,0,1
6921,4,0,0,1,7,0,0,0,8,1,4,0,0,0,0,0,0,1,4,3,4
6922,4,0,4,1,6,0,0,0,8,1,4,2,0,2,1,0,0,1,4,3,3
6923,3,0,4,1,4,0,0,0,8,1,4,2,0,0,0,0,0,1,4,3,6
6924,1,2,3,1,3,0,1,1,3,0,4,2,3,0,0,0,1,0,4,1,1
6925,3,1,0,1,7,0,0,0,8,1,4,2,3,0,0,0,0,1,4,3,3
6926,3,0,0,1,6,0,0,0,8,1,4,0,0,0,1,0,0,1,4,3,4
6927,3,0,0,1,3,1,0,1,11,0,4,0,0,6,7,1,0,0,1,5,6
6928,0,1,5,0,3,0,0,1,4,0,2,0,0,0,0,0,1,0,4,4,4
6929,3,0,0,1,6,0,0,0,8,1,4,2,3,0,1,0,0,1,4,3,3
6930,4,1,4,1,6,0,0,0,8,1,4,2,3,0,1,0,0,1,4,3,6
6931,3,0,0,1,7,0,0,0,8,1,4,0,0,0,1,0,0,1,4,3,6
6932,1,0,2,1,3,0,1,1,4,0,4,0,3,0,0,0,1,0,4,1,1
6933,0,1,4,1,4,0,0,0,8,1,4,2,3,2,0,0,0,1,4,3,4
6934,3,1,4,1,6,0,0,0,8,1,4,2,0,2,1,0,0,1,4,3,6
6935,3,0,4,1,6,0,0,0,8,1,4,2,0,0,1,0,0,1,4,3,6
6936,4,1,0,1,4,0,0,0,8,1,4,0,0,2,0,0,0,1,4,3,3
6937,0,2,2,1,3,0,1,1,3,0,4,0,0,0,0,0,1,0,4,0,1
6938,1,0,2,1,3,0,1,1,3,0,4,0,0,0,0,0,1,0,4,1,1
6939,4,0,4,1,6,0,0,0,8,1,4,2,3,0,0,0,0,1,4,3,6
6940,3,1,0,1,6,0,0,0,8,1,4,0,3,0,0,0,0,1,4,3,6
6941,3,1,0,0,3,0,0,1,4,0,2,0,0,0,0,0,1,0,4,3,4
6942,4,0,0,1,7,0,0,0,8,1,4,0,0,2,1,0,0,1,4,3,3
6943,4,0,0,1,6,0,0,0,8,1,4,0,3,0,1,0,0,1,4,3,6
6944,3,1,0,1,7,0,0,0,8,1,4,0,3,0,1,0,0,1,4,3,6
6945,3,1,4,1,8,1,0,1,4,0,1,2,2,7,8,0,2,4,4,5,3
6946,0,0,4,1,4,0,0,0,8,1,4,0,3,0,1,0,0,1,4,3,3
6947,4,1,4,1,7,0,0,0,8,1,4,0,0,2,1,0,0,1,4,3,4
6948,0,0,0,1,7,0,0,0,8,1,4,0,3,2,1,0,0,1,4,3,6
6949,4,0,4,1,4,0,0,0,8,1,4,2,3,0,0,0,0,1,4,3,6
6950,4,1,0,1,4,0,0,0,8,1,4,0,3,0,1,0,0,1,4,3,6
6951,3,1,4,1,4,0,0,0,8,1,4,0,0,0,0,0,0,1,4,3,4
6952,0,2,2,1,3,0,1,1,4,0,4,0,0,0,0,0,1,0,4,0,1
6953,4,0,0,1,7,0,0,0,8,1,4,2,0,0,0,0,0,1,4,3,3
6954,3,0,0,1,4,0,0,0,8,1,4,0,3,2,1,0,0,1,4,3,4
6955,4,0,4,1,6,0,0,0,8,1,4,0,3,2,1,0,0,1,4,3,3
6956,4,0,4,1,7,0,0,0,8,1,4,2,3,0,0,0,0,1,4,3,6
6957,4,1,0,1,7,0,0,0,8,1,4,0,0,2,1,0,0,1,4,3,6
6958,4,2,2,1,3,0,1,1,2,0,4,0,0,0,0,0,1,0,4,0,1
6959,4,0,0,1,4,0,0,0,8,1,4,0,0,2,1,0,0,1,4,3,4
6960,4,1,0,1,7,0,0,0,8,1,4,2,0,2,1,0,0,1,4,3,6
6961,4,0,0,1,7,0,0,0,8,1,4,2,3,0,0,0,0,1,4,3,6
6962,4,0,4,1,7,0,0,0,8,1,4,0,0,0,0,0,0,1,4,3,3
6963,0,0,0,1,6,0,0,0,8,1,4,2,3,0,1,0,0,1,4,3,6
6964,0,1,4,1,7,0,0,0,8,1,4,0,0,2,1,0,0,1,4,3,6
6965,3,0,4,1,6,0,0,0,8,1,4,2,3,2,0,0,0,1,4,3,4
6966,4,1,0,1,4,0,0,0,8,1,4,0,0,2,1,0,0,1,4,3,3
6967,1,0,0,1,3,0,0,1,4,0,2,3,2,3,4,0,1,0,4,4,3
6968,3,0,0,1,4,0,0,0,8,1,4,0,0,2,0,0,0,1,4,3,4
6969,4,1,4,1,4,0,0,0,8,1,4,2,3,2,0,0,0,1,4,3,3
6970,0,0,0,1,3,0,0,1,4,0,2,3,2,3,4,0,1,0,4,4,3
6971,3,0,0,1,4,0,0,0,8,1,4,2,3,0,1,0,0,1,4,3,3
6972,4,0,0,1,6,0,0,0,8,1,4,0,0,0,0,0,0,1,4,3,6
6973,3,1,0,1,7,0,0,0,8,1,4,2,3,0,0,0,0,1,4,3,4
6974,0,0,0,1,7,0,0,0,8,1,4,0,0,2,1,0,0,1,4,3,4
6975,4,2,2,1,3,0,1,1,4,0,4,0,0,0,0,0,1,0,4,0,1
6976,3,1,4,1,4,0,0,0,8,1,4,2,3,0,0,0,0,1,4,3,3
6977,0,0,4,1,6,0,0,0,8,1,4,0,3,2,0,0,0,1,4,3,4
6978,0,0,0,1,4,0,0,0,8,1,4,2,0,0,0,0,0,1,4,3,6
6979,3,0,0,1,4,0,0,0,8,1,4,2,0,0,0,0,0,1,4,3,4
6980,4,0,0,1,6,0,0,0,8,1,4,2,3,0,0,0,0,1,4,3,6
6981,4,0,4,1,4,0,0,0,8,1,4,2,0,0,0,0,0,1,4,3,4
6982,4,0,4,1,7,0,0,0,8,1,4,2,0,2,0,0,0,1,4,3,6
6983,0,0,4,1,4,0,0,0,8,1,4,2,3,0,1,0,0,1,4,3,3
6984,1,0,0,1,3,0,0,1,4,0,2,3,2,3,4,0,1,0,4,4,4
6985,4,0,4,1,6,0,0,0,8,1,4,2,0,2,0,0,0,1,4,3,4
6986,0,0,0,1,4,0,0,0,8,1,4,0,0,0,0,0,0,1,4,3,4
6987,0,1,4,1,4,0,0,0,8,1,4,2,3,0,0,0,0,1,4,3,4
6988,3,0,4,1,7,0,0,0,8,1,4,0,0,2,1,0,0,1,4,3,6
6989,1,0,0,1,3,1,0,1,1,0,4,0,0,6,7,1,0,0,1,5,6
6990,4,0,3,1,3,0,1,1,3,0,4,2,3,0,0,0,1,0,4,1,1
6991,4,1,4,1,8,0,0,1,10,0,1,2,2,7,8,0,2,4,4,5,3
6992,4,1,4,1,6,0,0,0,8,1,4,2,0,0,1,0,0,1,4,3,6
6993,3,0,4,1,6,0,0,0,8,1,4,2,3,2,1,0,0,1,4,3,3
6994,4,0,0,1,3,1,0,1,10,0,4,0,0,6,7,2,0,0,6,5,6
6995,3,1,4,1,7,0,0,0,8,1,4,2,0,2,0,0,0,1,4,3,3
6996,4,1,4,1,7,0,0,0,8,1,4,0,3,0,1,0,0,1,4,3,3
6997,4,2,2,1,3,0,1,1,3,0,4,2,0,0,0,0,1,0,4,0,1
6998,0,0,3,1,3,0,1,1,4,0,4,0,3,0,0,0,1,0,4,0,1
6999,4,0,0,1,3,1,0,1,10,0,4,0,0,6,7,2,0,0,6,3,6
7000,4,1,4,1,7,0,0,0,8,1,4,0,0,0,0,0,0,1,4,3,3
7001,4,1,0,1,7,0,0,0,8,1,4,2,0,0,1,0,0,1,4,3,6
7002,4,0,4,1,7,0,0,0,8,1,4,2,0,0,0,0,0,1,4,3,4
7003,0,0,2,1,3,0,1,1,4,0,4,2,3,0,0,0,1,0,4,0,1
7004,4,0,2,1,3,0,1,1,2,0,4,2,3,0,0,0,1,0,4,1,1
7005,4,0,2,1,3,0,1,1,3,0,4,2,0,0,0,0,1,0,4,0,1
7006,4,0,4,1,4,0,0,0,8,1,4,2,0,2,0,0,0,1,4,3,6
7007,0,0,4,1,7,0,0,0,8,1,4,0,0,2,0,0,0,1,4,3,4
7008,4,0,3,1,3,0,1,1,4,0,4,0,3,0,0,0,1,0,4,0,1
7009,0,2,2,1,3,0,1,1,2,0,4,0,3,0,0,0,1,0,4,0,1
7010,4,1,4,1,4,0,0,0,8,1,4,0,3,0,0,0,0,1,4,3,3
7011,1,0,2,1,3,0,1,1,2,0,4,0,0,0,0,0,1,0,4,0,1
7012,4,0,4,1,7,0,0,0,8,1,4,0,0,0,1,0,0,1,4,3,4
7013,3,0,0,1,4,0,0,0,8,1,4,0,3,0,0,0,0,1,4,3,4
7014,3,1,0,1,4,0,0,0,8,1,4,0,3,2,1,0,0,1,4,3,3
7015,4,0,3,1,3,0,1,1,3,0,4,0,3,0,0,0,1,0,4,0,1
7016,0,0,2,1,3,0,1,1,4,0,4,0,0,0,0,0,1,0,4,1,1
7017,3,1,4,1,6,0,0,0,8,1,4,0,0,0,1,0,0,1,4,3,4
7018,0,0,4,1,4,0,0,0,8,1,4,0,0,0,0,0,0,1,4,3,3
7019,0,2,2,1,3,0,1,1,2,0,4,2,3,0,0,0,1,0,4,0,1
7020,4,2,2,1,3,0,1,1,2,0,4,2,3,0,0,0,1,0,4,1,1
7021,3,0,4,1,7,0,0,0,8,1,4,2,3,2,0,0,0,1,4,3,3
7022,3,0,3,0,3,0,0,1,4,0,2,0,0,0,0,0,1,0,4,3,4
7023,4,0,4,1,6,0,0,0,8,1,4,2,0,0,1,0,0,1,4,3,3
7024,0,0,0,1,6,0,0,0,8,1,4,0,3,0,1,0,0,1,4,3,4
7025,4,0,0,1,3,1,0,1,10,0,4,0,0,6,7,1,0,0,8,5,6
7026,0,0,0,1,3,1,0,1,1,0,4,0,0,6,7,2,0,0,1,5,6
7027,4,1,4,1,7,0,0,0,8,1,4,2,0,0,0,0,0,1,4,3,6
7028,0,0,4,1,6,0,0,0,8,1,4,2,0,2,0,0,0,1,4,3,3
7029,0,0,0,1,7,0,0,0,8,1,4,2,0,0,1,0,0,1,4,3,3
7030,4,0,4,1,6,0,0,0,8,1,4,2,3,0,0,0,0,1,4,3,3
7031,0,0,0,1,6,0,0,0,8,1,4,0,3,0,0,0,0,1,4,3,6
7032,4,2,2,1,3,0,1,1,2,0,4,2,0,0,0,0,1,0,4,1,1
7033,4,0,0,1,3,1,0,1,11,0,4,0,0,6,7,1,0,0,1,5,6
7034,4,1,8,1,8,0,0,1,4,0,1,2,2,7,8,0,2,4,4,5,3
7035,0,2,3,1,3,0,1,1,2,0,4,0,0,0,0,0,1,0,4,0,1
7036,0,0,0,1,3,1,0,1,1,0,4,0,0,6,7,2,0,0,6,3,6
7037,0,0,0,1,3,1,0,1,10,0,4,0,0,6,7,2,0,0,8,3,6
7038,4,1,4,1,7,0,0,0,8,1,4,2,0,0,1,0,0,1,4,3,4
7039,4,2,2,1,3,0,1,1,3,0,4,0,0,0,0,0,1,0,4,1,1
7040,0,2,3,1,3,0,1,1,2,0,4,2,0,0,0,0,1,0,4,0,1
7041,3,0,0,1,3,1,0,1,11,0,4,0,0,6,7,2,0,0,1,3,6
7042,4,1,0,1,6,0,0,0,8,1,4,2,3,0,1,0,0,1,4,3,3
7043,4,1,0,1,7,0,0,0,8,1,4,2,0,2,0,0,0,1,4,3,6
7044,3,1,0,1,7,0,0,0,8,1,4,2,0,0,0,0,0,1,4,3,3
7045,3,1,4,1,6,0,0,0,8,1,4,2,0,0,1,0,0,1,4,3,4
7046,4,2,3,1,3,0,1,1,3,0,4,0,3,0,0,0,1,0,4,1,1
7047,3,1,4,1,7,0,0,0,8,1,4,2,3,0,1,0,0,1,4,3,3
7048,3,1,0,1,7,0,0,0,8,1,4,2,0,0,1,0,0,1,4,3,4
7049,4,0,4,1,7,0,0,0,8,1,4,2,0,2,1,0,0,1,4,3,6
7050,4,0,3,1,3,0,1,1,4,0,4,2,3,0,0,0,1,0,4,0,1
7051,1,0,0,1,3,1,0,1,10,0,4,0,0,6,7,1,0,0,7,5,6
7052,4,1,0,1,4,0,0,0,8,1,4,2,3,0,0,0,0,1,4,3,6
7053,0,0,0,1,7,0,0,0,8,1,4,2,0,2,1,0,0,1,4,3,4
7054,1,0,0,1,3,1,0,1,11,0,4,0,0,6,7,1,0,0,6,3,6
7055,4,0,0,1,6,0,0,0,8,1,4,2,0,0,0,0,0,1,4,3,3
7056,4,0,0,1,6,0,0,0,8,1,4,2,3,2,0,0,0,1,4,3,4
7057,4,0,4,1,7,0,0,0,8,1,4,0,3,0,0,0,0,1,4,3,6
7058,3,0,4,1,7,0,0,0,8,1,4,0,0,0,1,0,0,1,4,3,4
7059,0,0,4,1,7,0,0,0,8,1,4,0,0,2,1,0,0,1,4,3,4
7060,0,0,4,1,6,0,0,0,8,1,4,0,0,0,0,0,0,1,4,3,3
7061,0,0,0,1,7,0,0,0,8,1,4,0,0,2,0,0,0,1,4,3,3
7062,4,1,0,1,6,0,0,0,8,1,4,0,3,0,0,0,0,1,4,3,3
7063,0,0,5,0,3,0,0,1,4,0,2,0,0,0,0,0,1,0,4,4,4
7064,3,0,4,1,6,0,0,0,8,1,4,0,3,0,1,0,0,1,4,3,3
7065,0,1,0,1,8,1,0,1,4,0,1,2,2,7,8,0,2,4,4,5,3
7066,4,0,0,1,4,0,0,0,8,1,4,0,0,0,0,0,0,1,4,3,6
7067,4,0,3,1,3,0,1,1,2,0,4,2,3,0,0,0,1,0,4,0,1
7068,4,0,0,1,4,0,0,0,8,1,4,2,0,2,0,0,0,1,4,3,3
7069,3,1,0,1,6,0,0,0,8,1,4,2,3,2,0,0,0,1,4,3,4
7070,4,0,0,1,7,0,0,0,8,1,4,0,3,2,0,0,0,1,4,3,4
7071,4,1,4,1,6,0,0,0,8,1,4,0,3,2,0,0,0,1,4,3,3
7072,3,1,4,1,4,0,0,0,8,1,4,2,0,2,0,0,0,1,4,3,3
7073,3,0,8,0,3,0,0,1,4,0,2,0,0,0,0,0,1,0,4,4,4
7074,3,1,0,1,4,0,0,0,8,1,4,0,3,2,0,0,0,1,4,3,6
7075,4,0,4,1,4,0,0,0,8,1,4,0,3,0,1,0,0,1,4,3,3
7076,0,0,4,1,6,0,0,0,8,1,4,2,0,2,1,0,0,1,4,3,6
7077,3,1,4,1,6,0,0,0,8,1,4,2,3,2,1,0,0,1,4,3,6
7078,0,0,0,1,4,0,0,0,8,1,4,0,0,2,0,0,0,1,4,3,4
7079,3,0,0,1,3,1,0,1,10,0,4,0,0,6,7,1,0,0,1,5,6
7080,3,0,4,1,7,0,0,0,8,1,4,0,3,2,1,0,0,1,4,3,3
7081,0,1,4,1,7,0,0,0,8,1,4,0,3,2,0,0,0,1,4,3,4
7082,0,1,4,1,4,0,0,0,8,1,4,0,3,0,0,0,0,1,4,3,3
7083,0,0,4,1,7,0,0,0,8,1,4,2,3,2,1,0,0,1,4,3,4
7084,4,0,4,1,4,0,0,0,8,1,4,2,3,2,1,0,0,1,4,3,6
7085,0,0,4,1,6,0,0,0,8,1,4,0,0,0,1,0,0,1,4,3,6
7086,1,2,3,1,3,0,1,1,4,0,4,2,0,0,0,0,1,0,4,0,1
7087,4,1,4,1,7,0,0,0,8,1,4,2,0,2,0,0,0,1,4,3,4
7088,4,0,4,1,7,0,0,0,8,1,4,0,3,2,0,0,0,1,4,3,6
7089,4,2,3,1,3,0,1,1,2,0,4,0,0,0,0,0,1,0,4,1,1
7090,3,0,0,1,3,1,0,1,1,0,4,0,0,6,7,1,0,0,1,3,6
7091,3,1,0,1,8,0,0,1,4,0,1,2,2,7,8,0,2,4,4,5,3
7092,4,0,4,1,7,0,0,0,8,1,4,0,3,0,1,0,0,1,4,3,3
7093,3,0,0,1,4,0,0,0,8,1,4,2,3,0,0,0,0,1,4,3,6
7094,4,1,0,1,4,0,0,0,8,1,4,2,3,0,1,0,0,1,4,3,4
7095,4,0,4,1,6,0,0,0,8,1,4,0,0,0,1,0,0,1,4,3,6
7096,4,1,0,1,6,0,0,0,8,1,4,0,0,0,0,0,0,1,4,3,4
7097,4,1,0,1,6,0,0,0,8,1,4,0,3,0,1,0,0,1,4,3,6
7098,0,2,3,1,3,0,1,1,2,0,4,2,3,0,0,0,1,0,4,1,1
7099,4,1,4,1,4,0,0,0,8,1,4,2,3,0,1,0,0,1,4,3,4
7100,0,1,8,1,8,1,0,1,10,0,1,2,2,7,8,0,2,4,4,5,3
7101,4,1,4,1,7,0,0,0,8,1,4,2,3,0,1,0,0,1,4,3,4
7102,4,1,4,1,7,0,0,0,8,1,4,2,3,2,0,0,0,1,4,3,6
7103,1,0,2,1,3,0,1,1,3,0,4,0,3,0,0,0,1,0,4,0,1
7104,4,0,0,1,6,0,0,0,8,1,4,2,3,2,0,0,0,1,4,3,3
7105,0,0,4,1,6,0,0,0,8,1,4,0,3,2,1,0,0,1,4,3,4
7106,3,1,0,1,4,0,0,0,8,1,4,2,0,2,0,0,0,1,4,3,6
7107,3,0,4,1,6,0,0,0,8,1,4,2,3,2,1,0,0,1,4,3,4
7108,4,1,4,1,4,0,0,0,8,1,4,0,3,2,0,0,0,1,4,3,3
7109,4,1,4,1,4,0,0,0,8,1,4,2,0,0,1,0,0,1,4,3,3
7110,1,2,2,1,3,0,1,1,4,0,4,0,0,0,0,0,1,0,4,1,1
7111,4,1,0,1,8,1,0,1,4,0,1,2,2,7,8,0,2,4,4,5,3
7112,3,1,4,1,6,0,0,0,8,1,4,2,0,2,0,0,0,1,4,3,3
7113,4,0,0,1,4,0,0,0,8,1,4,0,3,0,1,0,0,1,4,3,4
7114,4,1,0,1,4,0,0,0,8,1,4,2,0,0,1,0,0,1,4,3,4
7115,0,0,4,1,7,0,0,0,8,1,4,2,3,0,0,0,0,1,4,3,6
7116,0,1,3,0,3,0,0,1,4,0,2,0,0,0,0,0,1,0,4,3,4
7117,3,0,0,1,6,0,0,0,8,1,4,2,0,2,0,0,0,1,4,3,3
7118,4,1,4,1,6,0,0,0,8,1,4,2,0,0,0,0,0,1,4,3,4
7119,4,2,2,1,3,0,1,1,4,0,4,2,3,0,0,0,1,0,4,1,1
7120,0,0,0,1,7,0,0,0,8,1,4,2,0,2,1,0,0,1,4,3,3
7121,4,1,0,1,6,0,0,0,8,1,4,0,0,2,0,0,0,1,4,3,3
7122,0,0,4,1,7,0,0,0,8,1,4,0,0,2,0,0,0,1,4,3,3
7123,4,0,2,1,3,0,1,1,4,0,4,0,3,0,0,0,1,0,4,1,1
7124,3,1,0,1,7,0,0,0,8,1,4,0,0,0,1,0,0,1,4,3,4
7125,4,0,4,1,7,0,0,0,8,1,4,2,3,0,1,0,0,1,4,3,4
7126,4,0,4,1,6,0,0,0,8,1,4,2,3,0,0,0,0,1,4,3,4
7127,3,1,4,1,4,0,0,0,8,1,4,0,3,2,1,0,0,1,4,3,6
